,jobtitle,company,city,state,country,language,formattedLocation,source,advertiserId,date,snippet,url,onmousedown,jobkey,sponsored,expired,indeedApply,formattedLocationFull,formattedRelativeTime,stations,refNum
773,Staff Software Engineer,Vericred,New York,NY,US,en,"New York, NY",Vericred,,"Fri, 16 Sep 2022 15:56:06 GMT","The health insurance and benefits industry is undergoing rapid digital transformation. Today, most people choose, enroll, and utilize their benefits not by…",https://www.indeed.com/viewjob?jk=54ca8c80e8fb3630&qd=dq_0GghYhi9jngULGgishWK6LDkgbXhup4-ULwcj25E0Bk4z7ucQQ0mEG6Iu62NZpMzUp3lzzKWYb3ps8rmhBxCmbn8mdEwc0cSJhSJGw4g&indpubnum=448947293830904&atk=1gh76cvpii3ou800,"indeed_clk(this,'927');",54ca8c80e8fb3630,False,False,False,"New York, NY",30+ days ago,,b3b64930-56f5-4351-beef-9178ee52aaff
774,"Technology Team Lead - Direct Reports C#, .NET, Angular",M&T Bank,Buffalo,NY,US,en,"Buffalo, NY",M&T Bank,,"Mon, 18 Apr 2022 15:42:43 GMT","Consumer, Business and Digital Banking – We work with our retail banking, business banking, consumer lending, mortgage and digital banking businesses to define…",https://www.indeed.com/viewjob?jk=82977154b5fc8876&qd=dq_0GghYhi9jngULGgishWK6LDkgbXhup4-ULwcj25E0Bk4z7ucQQ0mEG6Iu62NZpMzUp3lzzKWYb3ps8rmhBxCmbn8mdEwc0cSJhSJGw4g&indpubnum=448947293830904&atk=1gh76cvpii3ou800,"indeed_clk(this,'927');",82977154b5fc8876,False,False,False,"Buffalo, NY",6 months ago,,R35407-1
775,CTI Engineer-REMOTE,Accenture,New York,NY,US,en,"New York, NY",Accenture,,"Fri, 21 Oct 2022 01:16:04 GMT","The CTI Engineer is a key member of ACTI’s Product Strategy & Business Development (PSBD) Team. This role centers on an ability to develop software products,…",https://www.indeed.com/viewjob?jk=8c256ed9749646e8&qd=dq_0GghYhi9jngULGgishWK6LDkgbXhup4-ULwcj25E0Bk4z7ucQQ0mEG6Iu62NZpMzUp3lzzKWYb3ps8rmhBxCmbn8mdEwc0cSJhSJGw4g&indpubnum=448947293830904&atk=1gh76d00ug0nl800,"indeed_clk(this,'1161');",8c256ed9749646e8,False,False,False,"New York, NY",16 days ago,,R00130591W
776,Front-End Angular Developer,"CGI Group, Inc.",New York,NY,US,en,"New York, NY",CGI,,"Thu, 20 Oct 2022 17:46:26 GMT","Working with clients to develop the overall look and design of a front-end application. Writing code with programming languages such as HTML, Java/Java Script…",https://www.indeed.com/viewjob?jk=889cc98e1e282aec&qd=dq_0GghYhi9jngULGgishWK6LDkgbXhup4-ULwcj25E0Bk4z7ucQQ0mEG6Iu62NZpMzUp3lzzKWYb3ps8rmhBxCmbn8mdEwc0cSJhSJGw4g&indpubnum=448947293830904&atk=1gh76d00ug0nl800,"indeed_clk(this,'1161');",889cc98e1e282aec,False,False,False,"New York, NY 10261",17 days ago,,2185_J1022-2310
777,"Software Development Engineer, ASCS",Amazon.com Services LLC,New York,NY,US,en,"New York, NY",Amazon.com,,"Tue, 28 Dec 2021 06:55:53 GMT","1+ years of experience contributing to the system design or architecture (architecture, design patterns, reliability and scaling) of new and current systems.",https://www.indeed.com/viewjob?jk=e270bcecb1066d2c&qd=dq_0GghYhi9jngULGgishWK6LDkgbXhup4-ULwcj25E0Bk4z7ucQQ0mEG6Iu62NZpMzUp3lzzKWYb3ps8rmhBxCmbn8mdEwc0cSJhSJGw4g&indpubnum=448947293830904&atk=1gh76d00ug0nl800,"indeed_clk(this,'1161');",e270bcecb1066d2c,False,False,False,"New York, NY",10 months ago,,1864419
778,Chapter Next Returnship - Software Engineer Sr,LOCKHEED MARTIN CORPORATION,Owego,NY,US,en,"Owego, NY",Lockheed Martin Corporation,,"Thu, 07 Jul 2022 04:08:40 GMT",Candidates who have taken a professional career hiatus for at least 2+ years will be eligible to apply to this program.,https://www.indeed.com/viewjob?jk=fca9915d62dbd012&qd=dq_0GghYhi9jngULGgishWK6LDkgbXhup4-ULwcj25E0Bk4z7ucQQ0mEG6Iu62NZpMzUp3lzzKWYb3ps8rmhBxCmbn8mdEwc0cSJhSJGw4g&indpubnum=448947293830904&atk=1gh76d00ug0nl800,"indeed_clk(this,'1161');",fca9915d62dbd012,False,False,False,"Owego, NY 13827",4 months ago,,601814BR
779,Senior Software Engineer,Bowery Farming,New York,NY,US,en,"New York, NY",Bowery Farming,42618363.0,"Wed, 07 Sep 2022 16:55:13 GMT","Proactively identify opportunities to enhance <b>developer</b> productivity. We're utilizing an event-driven architecture, RPC, and Channels/WebSockets to pass data…",https://www.indeed.com/viewjob?jk=1f566881b4e6a713&qd=dq_0GghYhi9jngULGgishWK6LDkgbXhup4-ULwcj25E0Bk4z7ucQQ0mEG6Iu62NZpMzUp3lzzKWYb3ps8rmhBxCmbn8mdEwc0cSJhSJGw4g&indpubnum=448947293830904&atk=1gh76d00ug0nl800,"indeed_clk(this,'1161');",1f566881b4e6a713,False,False,False,"New York, NY",30+ days ago,,9e208333-b213-4c2d-a25b-d42071bbcfc7
780,Senior Full-Stack Developer,Theodo,New York,NY,US,en,"New York, NY",Theodo,,"Thu, 20 May 2021 08:29:38 GMT",Senior Full Stack <b>Developer</b>: Web and Mobile Apps. You’ll develop web and mobile apps for industry leaders and new disrupters.,https://www.indeed.com/viewjob?jk=199692609c453664&qd=dq_0GghYhi9jngULGgishWK6LDkgbXhup4-ULwcj25E0Bk4z7ucQQ0mEG6Iu62NZpMzUp3lzzKWYb3ps8rmhBxCmbn8mdEwc0cSJhSJGw4g&indpubnum=448947293830904&atk=1gh76d00ug0nl800,"indeed_clk(this,'1161');",199692609c453664,False,False,False,"New York, NY",17 months ago,,648f5fb7-58b5-4a01-89e7-d64dcf945e51
781,Junior Model-Based Software Engineer *Remote Opportunity*,"ENSCO, Inc.",Endicott,NY,US,en,"Endicott, NY","ENSCO, Inc.",,"Wed, 26 Oct 2022 21:37:00 GMT","ENSCO Avionics is looking for talented Model-Based Software Engineers. BS or equiv; 2 yrs exp. Bachelor of Science degree in Electrical Engineering, Computer…",https://www.indeed.com/viewjob?jk=12bf34539c5836e3&qd=dq_0GghYhi9jngULGgishWK6LDkgbXhup4-ULwcj25E0Bk4z7ucQQ0mEG6Iu62NZpMzUp3lzzKWYb3ps8rmhBxCmbn8mdEwc0cSJhSJGw4g&indpubnum=448947293830904&atk=1gh76d00ug0nl800,"indeed_clk(this,'1161');",12bf34539c5836e3,False,False,False,"Endicott, NY 13760",10 days ago,,3363374
782,Data Programmer - CBCH,Columbia University Medical Center,New York,NY,US,en,"New York, NY",Columbia University,,"Mon, 31 Oct 2022 07:38:45 GMT","We are looking for a Data Programmer who is passionate about the intersection between technology and health research, a creative problem-solver, can think…",https://www.indeed.com/viewjob?jk=460773daafb1b963&qd=dq_0GghYhi9jngULGgishWK6LDkgbXhup4-ULwcj25E0Bk4z7ucQQ0mEG6Iu62NZpMzUp3lzzKWYb3ps8rmhBxCmbn8mdEwc0cSJhSJGw4g&indpubnum=448947293830904&atk=1gh76d00ug0nl800,"indeed_clk(this,'1161');",460773daafb1b963,False,False,False,"New York, NY 10032",6 days ago,,data-programmer-cbch-new-york-united-states
783,Senior Application Solution Developer,DASNY - Dormitory Authority of the State of New York,Albany,NY,US,en,"Albany, NY",StateJobsNY,,"Wed, 02 Nov 2022 23:34:40 GMT",Technical school or Associate’s degree in Computer Science plus five years’ relevant experience; or a High School diploma and eight years of relevant experience…,https://www.indeed.com/viewjob?jk=d950fa40e7ef8808&qd=dq_0GghYhi9jngULGgishWK6LDkgbXhup4-ULwcj25E0Bk4z7ucQQ0mEG6Iu62NZpMzUp3lzzKWYb3ps8rmhBxCmbn8mdEwc0cSJhSJGw4g&indpubnum=448947293830904&atk=1gh76d00ug0nl800,"indeed_clk(this,'1161');",d950fa40e7ef8808,False,False,False,"Albany, NY 12207",3 days ago,,116001
784,Lippincott - Senior Creative Technologist,Oliver Wyman Group,New York,NY,US,en,"New York, NY",Marsh & McLennan Companies,,"Mon, 19 Sep 2022 20:03:08 GMT","As a Senior Creative Technologist on the team, you will support the design and development of solutions for our clients with a focus on a variety of technical…",https://www.indeed.com/viewjob?jk=fcf66c17a5e3ce72&qd=dq_0GghYhi9jngULGgishWK6LDkgbXhup4-ULwcj25E0Bk4z7ucQQ0mEG6Iu62NZpMzUp3lzzKWYb3ps8rmhBxCmbn8mdEwc0cSJhSJGw4g&indpubnum=448947293830904&atk=1gh76d00ug0nl800,"indeed_clk(this,'1161');",fcf66c17a5e3ce72,False,False,False,"New York, NY 10022",30+ days ago,,MAMCGLOBALR206135EXTERNALENGLOBAL
785,Manager Applications Development - 003996,Excellus,Rochester,NY,US,en,"Rochester, NY",Excellus,,"Tue, 23 Aug 2022 15:50:33 GMT","As an Applications Development Manager, you will collaborate with team members, other Health Plan development teams, and stakeholders to champion our continued…",https://www.indeed.com/viewjob?jk=c85ba35d513efe28&qd=dq_0GghYhi9jngULGgishWK6LDkgbXhup4-ULwcj25E0Bk4z7ucQQ0mEG6Iu62NZpMzUp3lzzKWYb3ps8rmhBxCmbn8mdEwc0cSJhSJGw4g&indpubnum=448947293830904&atk=1gh76d00ug0nl800,"indeed_clk(this,'1161');",c85ba35d513efe28,False,False,False,"Rochester, NY 14604",30+ days ago,,45d25aff-9ac3-48ac-aa9c-7cf359a40425
786,Software Engineer I (AWS + Full Time Remote),Change Healthcare,New York,NY,US,en,"New York, NY",Change Healthcare,,"Sat, 05 Nov 2022 07:15:34 GMT","We deliver innovative solutions to patients, hospitals, and insurance companies to improve clinical decision making, simplify financial processes, and enable…",https://www.indeed.com/viewjob?jk=b2083cdc20709da9&qd=dq_0GghYhi9jngULGgishWK6LDkgbXhup4-ULwcj25E0Bk4z7ucQQ0mEG6Iu62NZpMzUp3lzzKWYb3ps8rmhBxCmbn8mdEwc0cSJhSJGw4g&indpubnum=448947293830904&atk=1gh76d00ug0nl800,"indeed_clk(this,'1161');",b2083cdc20709da9,False,False,False,"New York, NY",1 day ago,,R30216-47
787,"Angular UI Developer, VP - Hybrid",Citi,New York,NY,US,en,"New York, NY",Citi,,"Thu, 30 Jun 2022 04:17:29 GMT","The UI/UX Engineer will participate in various development, prototyping, and R&D activities within our Creative Tech group. Dev ops nice to have.",https://www.indeed.com/viewjob?jk=5fb7892c62737a7c&qd=dq_0GghYhi9jngULGgishWK6LDkgbXhup4-ULwcj25E0Bk4z7ucQQ0mEG6Iu62NZpMzUp3lzzKWYb3ps8rmhBxCmbn8mdEwc0cSJhSJGw4g&indpubnum=448947293830904&atk=1gh76d00ug0nl800,"indeed_clk(this,'1161');",5fb7892c62737a7c,False,False,False,"New York, NY",4 months ago,,22513134
788,"Computer Specialist (SW) I-IV, Platform Engineer",Metropolitan Transportation Authority,Manhattan,NY,US,en,"Manhattan, NY",Metropolitan Transportation Authority,,"Tue, 17 May 2022 22:24:16 GMT",The candidate will adhere to DevOps processes and work with application <b>developers</b> on system develop life system functions. 7+ years of software engineering.,https://www.indeed.com/viewjob?jk=b6efbfe52f0f6e53&qd=dq_0GghYhi9jngULGgishWK6LDkgbXhup4-ULwcj25E0Bk4z7ucQQ0mEG6Iu62NZpMzUp3lzzKWYb3ps8rmhBxCmbn8mdEwc0cSJhSJGw4g&indpubnum=448947293830904&atk=1gh76d00ug0nl800,"indeed_clk(this,'1161');",b6efbfe52f0f6e53,False,False,False,"Manhattan, NY",5 months ago,,102260_1
789,Software Engineer,Parsons,New York,NY,US,en,"New York, NY",Parsons,,"Mon, 01 Aug 2022 20:35:26 GMT","Prepare and document detailed specifications for junior <b>developers</b>. In this team, you will be working on Parsons high performance real-time Advanced…",https://www.indeed.com/viewjob?jk=f540cd817814a615&qd=dq_0GghYhi9jngULGgishWK6LDkgbXhup4-ULwcj25E0Bk4z7ucQQ0mEG6Iu62NZpMzUp3lzzKWYb3ps8rmhBxCmbn8mdEwc0cSJhSJGw4g&indpubnum=448947293830904&atk=1gh76d00ug0nl800,"indeed_clk(this,'1161');",f540cd817814a615,False,False,False,"New York, NY",30+ days ago,,R131215
790,Senior Full Stack Developer,Brown Brothers Harriman,New York,NY,US,en,"New York, NY",Brown Brothers Harriman,,"Thu, 18 Aug 2022 18:10:27 GMT","We are looking for the type of person who speaks their mind, truly listens and steps outside their role to add value wherever they can.",https://www.indeed.com/viewjob?jk=690bf2f180d2bdb5&qd=dq_0GghYhi9jngULGgishWK6LDkgbXhup4-ULwcj25E0Bk4z7ucQQ0mEG6Iu62NZpMzUp3lzzKWYb3ps8rmhBxCmbn8mdEwc0cSJhSJGw4g&indpubnum=448947293830904&atk=1gh76d00ug0nl800,"indeed_clk(this,'1161');",690bf2f180d2bdb5,False,False,False,"New York, NY",30+ days ago,,53697
791,"Software Engineer - Opportunity for Working Remotely New York, NY",VMware,New York,NY,US,en,"New York, NY",VMware,,"Thu, 01 Sep 2022 00:21:36 GMT",We empower customers with solutions from the software-defined data center to hybrid cloud computing and the mobile workspace. Full Time/ Part Time: Full Time.,https://www.indeed.com/viewjob?jk=78f04ccfb5f924db&qd=dq_0GghYhi9jngULGgishWK6LDkgbXhup4-ULwcj25E0Bk4z7ucQQ0mEG6Iu62NZpMzUp3lzzKWYb3ps8rmhBxCmbn8mdEwc0cSJhSJGw4g&indpubnum=448947293830904&atk=1gh76d00ug0nl800,"indeed_clk(this,'1161');",78f04ccfb5f924db,False,False,False,"New York, NY",30+ days ago,,R2218813-en-us-24
792,Mid-Level Full Stack Software Developer,Thales,Syracuse,NY,US,en,"Syracuse, NY",Thales,,"Wed, 06 Jul 2022 21:36:47 GMT","This position is a full stack <b>developer</b>. Thales is seeking a Mid-Level Full Stack Software <b>Developer</b> in Arlington, VA or Syracuse, NY .",https://www.indeed.com/viewjob?jk=f895cebae6385830&qd=dq_0GghYhi9jngULGgishWK6LDkgbXhup4-ULwcj25E0Bk4z7ucQQ0mEG6Iu62NZpMzUp3lzzKWYb3ps8rmhBxCmbn8mdEwc0cSJhSJGw4g&indpubnum=448947293830904&atk=1gh76d00ug0nl800,"indeed_clk(this,'1161');",f895cebae6385830,False,False,False,"Syracuse, NY",4 months ago,,R0177157-1
793,Fixed Income Implementation Managers / Investment Software Implementation - Charles River Development,State Street,New York,NY,US,en,"New York, NY",State Street,,"Wed, 06 Jul 2022 13:20:31 GMT",Fixed Income Implementation Managers who work in Charles River Developments Implementation Services group will participate and or lead the implementation of the…,https://www.indeed.com/viewjob?jk=7b06eb6753a02bf2&qd=dq_0GghYhi9jngULGgishWK6LDkgbXhup4-ULwcj25E0Bk4z7ucQQ0mEG6Iu62NZpMzUp3lzzKWYb3ps8rmhBxCmbn8mdEwc0cSJhSJGw4g&indpubnum=448947293830904&atk=1gh76d00ug0nl800,"indeed_clk(this,'1161');",7b06eb6753a02bf2,False,False,False,"New York, NY",4 months ago,,R-708185-4
794,Software Development Analyst (.Net/SQL),Ortho Clinical Diagnostics,Rochester,NY,US,en,"Rochester, NY",Ortho Clinical Diagnostics,,"Fri, 08 Jul 2022 20:28:31 GMT",Net/SQL Software <b>Developer</b> Analyst to support a critical customer facing Inventory Management application and its system integrations.,https://www.indeed.com/viewjob?jk=c641f83203aa0c20&qd=dq_0GghYhi9jngULGgishWK6LDkgbXhup4-ULwcj25E0Bk4z7ucQQ0mEG6Iu62NZpMzUp3lzzKWYb3ps8rmhBxCmbn8mdEwc0cSJhSJGw4g&indpubnum=448947293830904&atk=1gh76d00ug0nl800,"indeed_clk(this,'1161');",c641f83203aa0c20,False,False,False,"Rochester, NY 14626",30+ days ago,,R0009324
795,Full-Stack Software Engineer - Equities Tech Research Tools,Millennium Management LLC,New York,NY,US,en,"New York, NY",Millennium Management LLC,,"Thu, 27 Oct 2022 01:21:53 GMT","The Equities Research Tools team is looking for a full-stack Software Engineer. 5+ years of full-stack development experience, preferably within a financial…",https://www.indeed.com/viewjob?jk=072d1bb8033ddce0&qd=dq_0GghYhi9jngULGgishWK6LDkgbXhup4-ULwcj25E0Bk4z7ucQQ0mEG6Iu62NZpMzUp3lzzKWYb3ps8rmhBxCmbn8mdEwc0cSJhSJGw4g&indpubnum=448947293830904&atk=1gh76d00ug0nl800,"indeed_clk(this,'1161');",072d1bb8033ddce0,False,False,False,"New York, NY",10 days ago,,REQ-15609-1
796,Integration Engineer,Backstop Solutions Group LLC,New York,NY,US,en,"New York, NY",Backstop Solutions Group LLC,,"Sat, 29 Oct 2022 05:34:02 GMT","Additionally, the role will be a foundational position to evolve the engineering offering of the business line with key input on product roadmap, intra-team…",https://www.indeed.com/viewjob?jk=ecf6e6343fafbe09&qd=dq_0GghYhi9jngULGgishWK6LDkgbXhup4-ULwcj25E0Bk4z7ucQQ0mEG6Iu62NZpMzUp3lzzKWYb3ps8rmhBxCmbn8mdEwc0cSJhSJGw4g&indpubnum=448947293830904&atk=1gh76d00ug0nl800,"indeed_clk(this,'1161');",ecf6e6343fafbe09,False,False,False,"New York, NY 10001",8 days ago,,835626
797,Release Manager,Citi,New York,NY,US,en,"New York, NY",Citi,,"Thu, 09 Jun 2022 04:24:52 GMT","The Release Manager, then, will need to work across different teams involved in the software development processes and will provide support to <b>developers</b> as…",https://www.indeed.com/viewjob?jk=f89b11e41a52212a&qd=dq_0GghYhi9jngULGgishWK6LDkgbXhup4-ULwcj25E0Bk4z7ucQQ0mEG6Iu62NZpMzUp3lzzKWYb3ps8rmhBxCmbn8mdEwc0cSJhSJGw4g&indpubnum=448947293830904&atk=1gh76d00ug0nl800,"indeed_clk(this,'1161');",f89b11e41a52212a,False,False,False,"New York, NY",5 months ago,,22502370
798,Android Engineer,"JPMorgan Chase Bank, N.A.",New York,NY,US,en,"New York, NY",JPMorgan Chase,,"Thu, 03 Nov 2022 07:05:23 GMT",Attention to detail and a good understanding of design patterns. Desire to improve the quality of your work and support others.,https://www.indeed.com/viewjob?jk=0520cc58f127b255&qd=dq_0GghYhi9jngULGgishWK6LDkgbXhup4-ULwcj25E0Bk4z7ucQQ0mEG6Iu62NZpMzUp3lzzKWYb3ps8rmhBxCmbn8mdEwc0cSJhSJGw4g&indpubnum=448947293830904&atk=1gh76d00ug0nl800,"indeed_clk(this,'1161');",0520cc58f127b255,False,False,False,"New York, NY",3 days ago,,280861437
799,SOFTWARE ENGINEER,TMC,New York,NY,US,en,"New York, NY",TMC,,"Tue, 15 Feb 2022 01:03:55 GMT",Perform the software components detailed design & coding. Set up the software development tool chain. Put software work products under configuration management.,https://www.indeed.com/viewjob?jk=dbb8b51fff1f5208&qd=dq_0GghYhi9jngULGgishWK6LDkgbXhup4-ULwcj25E0Bk4z7ucQQ0mEG6Iu62NZpMzUp3lzzKWYb3ps8rmhBxCmbn8mdEwc0cSJhSJGw4g&indpubnum=448947293830904&atk=1gh76d00ug0nl800,"indeed_clk(this,'1161');",dbb8b51fff1f5208,False,False,False,"New York, NY",8 months ago,,software-engineer-pittsburgh-pa
800,Associate,Morgan Stanley,New York,NY,US,en,"New York, NY",Morgan Stanley,,"Thu, 13 Oct 2022 15:17:26 GMT","Work with a global team of <b>developers</b>, Strats, and product owners to provide overall QA testing support, test planning, and automated test execution for…",https://www.indeed.com/viewjob?jk=7572cc77f4eadd2a&qd=dq_0GghYhi9jngULGgishWK6LDkgbXhup4-ULwcj25E0Bk4z7ucQQ0mEG6Iu62NZpMzUp3lzzKWYb3ps8rmhBxCmbn8mdEwc0cSJhSJGw4g&indpubnum=448947293830904&atk=1gh76d0bair1j800,"indeed_clk(this,'1495');",7572cc77f4eadd2a,False,False,False,"New York, NY 10036",24 days ago,,3209766&lang=en
801,Core Software Engineer - Systematic Data Platform,Millennium Management LLC,New York,NY,US,en,"New York, NY",Millennium Management LLC,,"Tue, 04 Oct 2022 19:23:33 GMT","The hire will be responsible for expanding and optimizing the architecture of our data platform and data tools, as well as building data related application for…",https://www.indeed.com/viewjob?jk=e8eaae4347001ff9&qd=dq_0GghYhi9jngULGgishWK6LDkgbXhup4-ULwcj25E0Bk4z7ucQQ0mEG6Iu62NZpMzUp3lzzKWYb3ps8rmhBxCmbn8mdEwc0cSJhSJGw4g&indpubnum=448947293830904&atk=1gh76d0bair1j800,"indeed_clk(this,'1495');",e8eaae4347001ff9,False,False,False,"New York, NY",30+ days ago,,REQ-15558-3
802,Software Engineer .NET,M&T Bank,Buffalo,NY,US,en,"Buffalo, NY",M&T Bank,,"Thu, 18 Aug 2022 21:42:26 GMT","Consumer, Business and Digital Banking – We work with our retail banking, business banking, consumer lending, mortgage and digital banking businesses to define…",https://www.indeed.com/viewjob?jk=e6f640cdbc84008e&qd=dq_0GghYhi9jngULGgishWK6LDkgbXhup4-ULwcj25E0Bk4z7ucQQ0mEG6Iu62NZpMzUp3lzzKWYb3ps8rmhBxCmbn8mdEwc0cSJhSJGw4g&indpubnum=448947293830904&atk=1gh76d0bair1j800,"indeed_clk(this,'1495');",e6f640cdbc84008e,False,False,False,"Buffalo, NY",30+ days ago,,R40437-2
803,Mainframe Developer - 4526998,Accenture,New York,NY,US,en,"New York, NY",Accenture,,"Wed, 05 Oct 2022 01:15:51 GMT","Accenture Flex employees work in their local metro area onsite at the project, significantly reducing and/or eliminating the demands to travel.",https://www.indeed.com/viewjob?jk=f699f2d8a6379b9d&qd=dq_0GghYhi9jngULGgishWK6LDkgbXhup4-ULwcj25E0Bk4z7ucQQ0mEG6Iu62NZpMzUp3lzzKWYb3ps8rmhBxCmbn8mdEwc0cSJhSJGw4g&indpubnum=448947293830904&atk=1gh76d0bair1j800,"indeed_clk(this,'1495');",f699f2d8a6379b9d,False,False,False,"New York, NY",30+ days ago,,10726498W
804,Senior Software Engineer,RestorixHealth,White Plains,NY,US,en,"White Plains, NY",RestorixHealth,,"Mon, 31 Jan 2022 18:13:39 GMT","The Senior Software Engineer, while working with the Principal and other engineers, will develop and deploy the patient care system products.",https://www.indeed.com/viewjob?jk=ec4f1ada8999e7e0&qd=dq_0GghYhi9jngULGgishWK6LDkgbXhup4-ULwcj25E0Bk4z7ucQQ0mEG6Iu62NZpMzUp3lzzKWYb3ps8rmhBxCmbn8mdEwc0cSJhSJGw4g&indpubnum=448947293830904&atk=1gh76d0bair1j800,"indeed_clk(this,'1495');",ec4f1ada8999e7e0,False,False,False,"White Plains, NY",9 months ago,,restorixhealth-1033-5634-2
805,Software Engineer II - Backend,Bread Financial,New York,NY,US,en,"New York, NY",Bread Financial,,"Thu, 01 Sep 2022 04:08:31 GMT","The Software Engineer uses code to create APIs and/or microservices to connect core platforms to experiences. Inspect, analyze, and translate functional and non…",https://www.indeed.com/viewjob?jk=2ced8f0e3617dd7a&qd=dq_0GghYhi9jngULGgishWK6LDkgbXhup4-ULwcj25E0Bk4z7ucQQ0mEG6Iu62NZpMzUp3lzzKWYb3ps8rmhBxCmbn8mdEwc0cSJhSJGw4g&indpubnum=448947293830904&atk=1gh76d0bair1j800,"indeed_clk(this,'1495');",2ced8f0e3617dd7a,False,False,False,"New York, NY",30+ days ago,,R1006071
806,Senior Salesforce Lead Senior Developer,Capgemini,New York,NY,US,en,"New York, NY",Capgemini,,"Fri, 07 Oct 2022 18:57:38 GMT",Providing hands on expert level assistance to <b>developers</b> for technical issues. Job Type: Full time with benefits. Knowledge on the Service Cloud implementation.,https://www.indeed.com/viewjob?jk=80120f88d7337338&qd=dq_0GghYhi9jngULGgishWK6LDkgbXhup4-ULwcj25E0Bk4z7ucQQ0mEG6Iu62NZpMzUp3lzzKWYb3ps8rmhBxCmbn8mdEwc0cSJhSJGw4g&indpubnum=448947293830904&atk=1gh76d0bair1j800,"indeed_clk(this,'1495');",80120f88d7337338,False,False,False,"New York, NY 10003",30 days ago,,857872201A0
807,Staff Software Engineer (Engineer III) - Frontend,Bread Financial,New York,NY,US,en,"New York, NY",Bread Financial,,"Fri, 16 Sep 2022 22:07:37 GMT","We offer simple, personalized payment, lending and saving solutions. Distinction Member team: The Member Engineering team is responsible for building the full…",https://www.indeed.com/viewjob?jk=a28869800ee5df04&qd=dq_0GghYhi9jngULGgishWK6LDkgbXhup4-ULwcj25E0Bk4z7ucQQ0mEG6Iu62NZpMzUp3lzzKWYb3ps8rmhBxCmbn8mdEwc0cSJhSJGw4g&indpubnum=448947293830904&atk=1gh76d0bair1j800,"indeed_clk(this,'1495');",a28869800ee5df04,False,False,False,"New York, NY",30+ days ago,,R1006259
